,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,speed
35930,1.5289132175447852e+18,1,0,0,0,1.9455978157894736
35940,1.528913217746357e+18,1,0,0,0,1.9500106447368422
35950,1.5289132179479288e+18,1,0,0,0,1.9544234736842105
35960,1.528913218149501e+18,1,0,0,0,1.958836302631579
35970,1.5289132183510725e+18,1,0,0,0,1.9632491315789473
35980,1.5289132185526444e+18,1,0,0,0,1.9676619605263157
35990,1.5289132187542162e+18,1,0,0,0,1.9720747894736843
36000,1.528913218955788e+18,1,0,0,0,1.9764876184210527
36010,1.52891321915736e+18,1,0,0,0,1.980900447368421
36020,1.5289132193589317e+18,1,0,0,0,1.9853132763157895
36030,1.5289132195605036e+18,1,0,0,0,1.9897261052631579
36040,1.5289132197620754e+18,1,0,0,0,1.9941389342105262
36050,1.5289132199636472e+18,1,0,0,0,1.9985517631578946
36060,1.528913220165219e+18,1,0,0,0,2.002964592105263
36070,1.528913220366791e+18,1,0,0,0,2.0073774210526314
36080,1.5289132205683628e+18,1,0,0,0,2.01179025
36090,1.5289132207699346e+18,1,0,0,0,2.0162030789473686
36100,1.5289132209715064e+18,1,0,0,0,2.020615907894737
36110,1.5289132211730785e+18,1,0,0,0,2.0250287368421054
36120,1.52891322137465e+18,1,0,0,0,2.0294415657894738
36130,1.528913221576222e+18,1,0,0,0,2.033854394736842
36140,1.5289132217777938e+18,1,0,0,0,2.0382672236842105
36150,1.5289132219793656e+18,1,0,0,0,2.042680052631579
36160,1.5289132221809377e+18,1,0,0,0,2.0470928815789473
36170,1.5289132223825093e+18,1,0,0,0,2.0515057105263157
36180,1.5289132225840812e+18,1,0,0,0,2.055918539473684
36190,1.528913222785653e+18,1,0,0,0,2.0603313684210525
36200,1.5289132229872248e+18,1,0,0,0,2.064744197368421
36210,1.528913223188797e+18,1,0,0,0,2.0691570263157892
36220,1.5289132233903685e+18,1,0,0,0,2.073569855263158
36230,1.5289132235919404e+18,1,0,0,0,2.0779826842105265
36240,1.5289132237935122e+18,1,0,0,0,2.082395513157895
36250,1.528913223995084e+18,1,0,0,0,2.0868083421052632
36260,1.528913224196656e+18,1,0,0,0,2.0912211710526316
36270,1.5289132243982277e+18,1,0,0,0,2.095634
36280,1.5289132245997996e+18,1,0,0,0,2.095634
36290,1.5289132248013714e+18,1,0,0,0,2.095634
36300,1.5289132250029432e+18,1,0,0,0,2.095634
36310,1.528913225204515e+18,1,0,0,0,2.095634
36320,1.528913225406087e+18,1,0,0,0,2.095634
36330,1.5289132256076588e+18,1,0,0,0,2.0977414567901236
36340,1.5289132258092306e+18,1,0,0,0,2.0998489135802467
36350,1.5289132260108024e+18,1,0,0,0,2.1019563703703703
36360,1.5289132262123745e+18,1,0,0,0,2.104063827160494
36370,1.528913226413946e+18,1,0,0,0,2.1061712839506175
36380,1.528913226615518e+18,1,0,0,0,2.1082787407407406
36390,1.5289132268170898e+18,1,0,0,0,2.110386197530864
36400,1.5289132270186616e+18,1,0,0,0,2.112493654320988
36410,1.5289132272202337e+18,1,0,0,0,2.114601111111111
36420,1.5289132274218053e+18,1,0,0,0,2.1167085679012345
36430,1.5289132276233772e+18,1,0,0,0,2.118816024691358
36440,1.528913227824949e+18,1,0,0,0,2.1209234814814817
36450,1.5289132280265208e+18,1,0,0,0,2.123030938271605
36460,1.528913228228093e+18,1,0,0,0,2.1251383950617284
36470,1.5289132284296645e+18,1,0,0,0,2.127245851851852
36480,1.5289132286312364e+18,1,0,0,0,2.129353308641975
36490,1.5289132288328082e+18,1,0,0,0,2.1314607654320987
36500,1.52891322903438e+18,1,0,0,0,2.1335682222222223
36510,1.528913229235952e+18,1,0,0,0,2.135675679012346
36520,1.5289132294375237e+18,1,0,0,0,2.137783135802469
36530,1.5289132296390956e+18,1,0,0,0,2.1398905925925926
36540,1.5289132298406674e+18,1,0,0,0,2.141998049382716
36550,1.5289132300422392e+18,1,0,0,0,2.1441055061728393
36560,1.528913230243811e+18,1,0,0,0,2.146212962962963
36570,1.528913230445383e+18,1,0,0,0,2.1483204197530865
36580,1.5289132306469548e+18,1,0,0,0,2.15042787654321
36590,1.5289132308485266e+18,1,0,0,0,2.1525353333333332
36600,1.5289132310500984e+18,1,0,0,0,2.154642790123457
36610,1.5289132312516705e+18,1,0,0,0,2.1567502469135804
36620,1.528913231453242e+18,1,0,0,0,2.1588577037037036
36630,1.528913231654814e+18,1,0,0,0,2.160965160493827
36640,1.5289132318563858e+18,1,0,0,0,2.1630726172839507
36650,1.5289132320579576e+18,1,0,0,0,2.1651800740740743
36660,1.5289132322595297e+18,1,0,0,0,2.1672875308641975
36670,1.5289132324611013e+18,1,0,0,0,2.169394987654321
36680,1.5289132326626732e+18,1,0,0,0,2.1715024444444446
36690,1.528913232864245e+18,1,0,0,0,2.1736099012345678
36700,1.5289132330658168e+18,1,0,0,0,2.1757173580246914
36710,1.528913233267389e+18,1,0,0,0,2.177824814814815
36720,1.5289132334689605e+18,1,0,0,0,2.1799322716049385
36730,1.5289132336705324e+18,1,0,0,0,2.1820397283950617
36740,1.5289132338721042e+18,1,0,0,0,2.1841471851851852
36750,1.528913234073676e+18,1,0,0,0,2.186254641975309
36760,1.528913234275248e+18,1,0,0,0,2.188362098765432
36770,1.5289132344768197e+18,1,0,0,0,2.1904695555555556
36780,1.5289132346783916e+18,1,0,0,0,2.192577012345679
36790,1.5289132348799634e+18,1,0,0,0,2.1946844691358027
36800,1.5289132350815352e+18,1,0,0,0,2.196791925925926
36810,1.528913235283107e+18,1,0,0,0,2.1988993827160495
36820,1.528913235484679e+18,1,0,0,0,2.201006839506173
36830,1.5289132356862508e+18,1,0,0,0,2.203114296296296
36840,1.5289132358878226e+18,1,0,0,0,2.2052217530864198
36850,1.5289132360893944e+18,1,0,0,0,2.2073292098765434
36860,1.5289132362909665e+18,1,0,0,0,2.209436666666667
36870,1.528913236492538e+18,1,0,0,0,2.21154412345679
36880,1.52891323669411e+18,1,0,0,0,2.2136515802469137
36890,1.5289132368956818e+18,1,0,0,0,2.2157590370370372
36900,1.5289132370972536e+18,1,0,0,0,2.217866493827161
36910,1.5289132372988257e+18,1,0,0,0,2.219973950617284
36920,1.5289132375003973e+18,1,0,0,0,2.2220814074074076
36930,1.5289132377019692e+18,1,0,0,0,2.224188864197531
36940,1.528913237903541e+18,1,0,0,0,2.2262963209876543
36950,1.5289132381051128e+18,1,0,0,0,2.228403777777778
36960,1.528913238306685e+18,1,0,0,0,2.2305112345679015
36970,1.5289132385082565e+18,1,0,0,0,2.2326186913580246
36980,1.5289132387098284e+18,1,0,0,0,2.234726148148148
36990,1.5289132389114002e+18,1,0,0,0,2.2368336049382718
37000,1.528913239112972e+18,1,0,0,0,2.2389410617283954
37010,1.528913239314544e+18,1,0,0,0,2.2410485185185185
37020,1.5289132395161157e+18,1,0,0,0,2.243155975308642
37030,1.5289132397176876e+18,1,0,0,0,2.2452634320987657
37040,1.5289132399192594e+18,1,0,0,0,2.2473708888888893
37050,1.5289132401208312e+18,1,0,0,0,2.2494783456790124
37060,1.528913240322403e+18,1,0,0,0,2.251585802469136
37070,1.528913240523975e+18,1,0,0,0,2.2536932592592596
37080,1.5289132407255468e+18,1,0,0,0,2.2558007160493827
37090,1.5289132409271186e+18,1,0,0,0,2.2579081728395063
37100,1.5289132411286904e+18,1,0,0,0,2.26001562962963
37110,1.5289132413302625e+18,1,0,0,0,2.2621230864197535
37120,1.528913241531834e+18,1,0,0,0,2.2642305432098766
37130,1.528913241733406e+18,1,0,0,0,2.266338
37140,1.5289132419349778e+18,1,0,0,0,2.2515466315789476
37150,1.5289132421365496e+18,1,0,0,0,2.236755263157895
37160,1.5289132423381217e+18,1,0,0,0,2.221963894736842
37170,1.5289132425396933e+18,1,0,0,0,2.2071725263157895
37180,1.5289132427412652e+18,1,0,0,0,2.192381157894737
37190,1.528913242942837e+18,1,0,0,0,2.1775897894736844
37200,1.5289132431444088e+18,1,0,0,0,2.162798421052632
37210,1.528913243345981e+18,1,0,0,0,2.1480070526315793
37220,1.5289132435475525e+18,1,0,0,0,2.1332156842105263
37230,1.5289132437491244e+18,1,0,0,0,2.1184243157894738
37240,1.5289132439506962e+18,1,0,0,0,2.103632947368421
37250,1.528913244152268e+18,1,0,0,0,2.0888415789473687
37260,1.52891324435384e+18,1,0,0,0,2.074050210526316
37270,1.5289132445554117e+18,1,0,0,0,2.0592588421052636
37280,1.5289132447569836e+18,1,0,0,0,2.0444674736842106
37290,1.5289132449585554e+18,1,0,0,0,2.029676105263158
37300,1.5289132451601272e+18,1,0,0,0,2.0148847368421055
37310,1.528913245361699e+18,1,0,0,0,2.000093368421053
37320,1.528913245563271e+18,1,0,0,0,1.9853020000000001
37330,1.5289132457648428e+18,1,0,0,0,1.9705106315789476
37340,1.5289132459664146e+18,1,0,0,0,1.9557192631578948
37350,1.5289132461679864e+18,1,0,0,0,1.9409278947368422
37360,1.5289132463695585e+18,1,0,0,0,1.9261365263157897
37370,1.52891324657113e+18,1,0,0,0,1.9113451578947371
37380,1.528913246772702e+18,1,0,0,0,1.8965537894736844
37390,1.5289132469742738e+18,1,0,0,0,1.8817624210526318
37400,1.5289132471758456e+18,1,0,0,0,1.866971052631579
37410,1.5289132473774177e+18,1,0,0,0,1.8521796842105265
37420,1.5289132475789893e+18,1,0,0,0,1.837388315789474
37430,1.5289132477805612e+18,1,0,0,0,1.8225969473684214
37440,1.528913247982133e+18,1,0,0,0,1.8078055789473686
37450,1.5289132481837048e+18,1,0,0,0,1.793014210526316
37460,1.528913248385277e+18,1,0,0,0,1.7782228421052633
37470,1.5289132485868485e+18,1,0,0,0,1.7634314736842107
37480,1.5289132487884204e+18,1,0,0,0,1.7486401052631582
37490,1.5289132489899922e+18,1,0,0,0,1.7338487368421056
37500,1.528913249191564e+18,1,0,0,0,1.7190573684210528
37510,1.528913249393136e+18,1,0,0,0,1.704266
37520,1.5289132495947077e+18,1,0,0,0,1.6894746315789475
37530,1.5289132497962796e+18,1,0,0,0,1.674683263157895
37540,1.5289132499978514e+18,1,0,0,0,1.6598918947368424
37550,1.5289132501994232e+18,1,0,0,0,1.6451005263157896
37560,1.528913250400995e+18,1,0,0,0,1.630309157894737
37570,1.528913250602567e+18,1,0,0,0,1.6155177894736843
37580,1.5289132508041388e+18,1,0,0,0,1.6007264210526317
37590,1.5289132510057106e+18,1,0,0,0,1.5859350526315792
37600,1.5289132512072824e+18,1,0,0,0,1.5711436842105266
37610,1.5289132514088545e+18,1,0,0,0,1.5563523157894739
37620,1.528913251610426e+18,1,0,0,0,1.5415609473684213
37630,1.528913251811998e+18,1,0,0,0,1.5267695789473685
37640,1.5289132520135698e+18,1,0,0,0,1.511978210526316
37650,1.5289132522151416e+18,1,0,0,0,1.4971868421052634
37660,1.5289132524167137e+18,1,0,0,0,1.4823954736842109
37670,1.5289132526182853e+18,1,0,0,0,1.467604105263158
37680,1.5289132528198572e+18,1,0,0,0,1.4528127368421053
37690,1.528913253021429e+18,1,0,0,0,1.4380213684210528
37700,1.5289132532230008e+18,1,0,0,0,1.4232300000000002
37710,1.528913253424573e+18,1,0,0,0,1.4084386315789477
37720,1.5289132536261445e+18,1,0,0,0,1.393647263157895
37730,1.5289132538277164e+18,1,0,0,0,1.3788558947368423
37740,1.5289132540292882e+18,1,0,0,0,1.3640645263157896
37750,1.52891325423086e+18,1,0,0,0,1.349273157894737
37760,1.528913254432432e+18,1,0,0,0,1.3344817894736845
37770,1.5289132546340037e+18,1,0,0,0,1.319690421052632
37780,1.5289132548355756e+18,1,0,0,0,1.3048990526315791
37790,1.5289132550371474e+18,1,0,0,0,1.2901076842105266
37800,1.5289132552387192e+18,1,0,0,0,1.2753163157894738
37810,1.528913255440291e+18,1,0,0,0,1.2605249473684212
37820,1.528913255641863e+18,1,0,0,0,1.2457335789473687
37830,1.5289132558434348e+18,1,0,0,0,1.230942210526316
37840,1.5289132560450066e+18,1,0,0,0,1.2161508421052634
37850,1.5289132562465784e+18,1,0,0,0,1.2013594736842108
37860,1.5289132564481505e+18,1,0,0,0,1.186568105263158
37870,1.528913256649722e+18,1,0,0,0,1.1717767368421055
37880,1.528913256851294e+18,1,0,0,0,1.156985368421053
37890,1.5289132570528658e+18,1,0,0,0,1.1421940000000002
37900,1.5289132572544376e+18,1,0,0,0,1.2079532000000002
37910,1.5289132574560097e+18,1,0,0,0,1.2737124000000002
37920,1.5289132576575813e+18,1,0,0,0,1.3394716
37930,1.5289132578591532e+18,1,0,0,0,1.4052308
37940,1.528913258060725e+18,1,0,0,0,1.47099
37950,1.5289132582622968e+18,1,0,0,0,1.47099
37960,1.528913258463869e+18,1,0,0,0,1.47099
37970,1.5289132586654405e+18,1,0,0,0,1.47099
37980,1.5289132588670124e+18,1,0,0,0,1.47099
37990,1.5289132590685842e+18,1,0,0,0,1.47099
38000,1.528913259270156e+18,1,0,0,0,1.4616194210526317
38010,1.528913259471728e+18,1,0,0,0,1.4522488421052633
38020,1.5289132596732997e+18,1,0,0,0,1.4428782631578947
38030,1.5289132598748716e+18,1,0,0,0,1.4335076842105263
38040,1.5289132600764434e+18,1,0,0,0,1.424137105263158
38050,1.5289132602780152e+18,1,0,0,0,1.4147665263157896
38060,1.528913260479587e+18,1,0,0,0,1.405395947368421
38070,1.528913260681159e+18,1,0,0,0,1.3960253684210526
38080,1.5289132608827308e+18,1,0,0,0,1.3866547894736843
38090,1.5289132610843026e+18,1,0,0,0,1.3772842105263159
38100,1.5289132612858744e+18,1,0,0,0,1.3679136315789473
38110,1.5289132614874465e+18,1,0,0,0,1.358543052631579
38120,1.528913261689018e+18,1,0,0,0,1.3491724736842106
38130,1.52891326189059e+18,1,0,0,0,1.3398018947368422
38140,1.5289132620921618e+18,1,0,0,0,1.3304313157894736
38150,1.5289132622937336e+18,1,0,0,0,1.3210607368421052
38160,1.5289132624953057e+18,1,0,0,0,1.3116901578947369
38170,1.5289132626968773e+18,1,0,0,0,1.3023195789473685
38180,1.5289132628984492e+18,1,0,0,0,1.2929490000000001
38190,1.528913263100021e+18,1,0,0,0,1.2835784210526315
38200,1.5289132633015928e+18,1,0,0,0,1.2742078421052632
38210,1.528913263503165e+18,1,0,0,0,1.2648372631578948
38220,1.5289132637047365e+18,1,0,0,0,1.2554666842105264
38230,1.5289132639063084e+18,1,0,0,0,1.2460961052631578
38240,1.5289132641078802e+18,1,0,0,0,1.2367255263157895
38250,1.528913264309452e+18,1,0,0,0,1.227354947368421
38260,1.528913264511024e+18,1,0,0,0,1.2179843684210527
38270,1.5289132647125957e+18,1,0,0,0,1.2086137894736844
38280,1.5289132649141676e+18,1,0,0,0,1.1992432105263158
38290,1.5289132651157394e+18,1,0,0,0,1.1898726315789474
38300,1.5289132653173112e+18,1,0,0,0,1.180502052631579
38310,1.528913265518883e+18,1,0,0,0,1.1711314736842104
38320,1.528913265720455e+18,1,0,0,0,1.161760894736842
38330,1.5289132659220268e+18,1,0,0,0,1.1523903157894737
38340,1.5289132661235986e+18,1,0,0,0,1.1430197368421053
38350,1.5289132663251704e+18,1,0,0,0,1.133649157894737
38360,1.5289132665267425e+18,1,0,0,0,1.1242785789473684
38370,1.528913266728314e+18,1,0,0,0,1.114908
38380,1.528913266929886e+18,1,0,0,0,1.1055374210526316
38390,1.5289132671314578e+18,1,0,0,0,1.096166842105263
38400,1.5289132673330296e+18,1,0,0,0,1.0867962631578947
38410,1.5289132675346017e+18,1,0,0,0,1.0774256842105263
38420,1.5289132677361733e+18,1,0,0,0,1.068055105263158
38430,1.5289132679377452e+18,1,0,0,0,1.0586845263157896
38440,1.528913268139317e+18,1,0,0,0,1.0493139473684212
38450,1.5289132683408888e+18,1,0,0,0,1.0399433684210526
38460,1.528913268542461e+18,1,0,0,0,1.0305727894736842
38470,1.5289132687440325e+18,1,0,0,0,1.0212022105263159
38480,1.5289132689456044e+18,1,0,0,0,1.0118316315789473
38490,1.5289132691471762e+18,1,0,0,0,1.002461052631579
38500,1.528913269348748e+18,1,0,0,0,0.9930904736842106
38510,1.52891326955032e+18,1,0,0,0,0.9837198947368422
38520,1.5289132697518917e+18,1,0,0,0,0.9743493157894737
38530,1.5289132699534636e+18,1,0,0,0,0.9649787368421053
38540,1.5289132701550354e+18,1,0,0,0,0.9556081578947369
38550,1.5289132703566072e+18,1,0,0,0,0.9462375789473685
38560,1.528913270558179e+18,1,0,0,0,0.936867
38570,1.528913270759751e+18,1,0,0,0,0.9274964210526316
38580,1.5289132709613228e+18,1,0,0,0,0.9181258421052632
38590,1.5289132711628946e+18,1,0,0,0,0.9087552631578948
38600,1.5289132713644664e+18,1,0,0,0,0.8993846842105263
38610,1.5289132715660385e+18,1,0,0,0,0.8900141052631579
38620,1.52891327176761e+18,1,0,0,0,0.8806435263157895
38630,1.528913271969182e+18,1,0,0,0,0.8712729473684211
38640,1.5289132721707538e+18,1,0,0,0,0.8619023684210527
38650,1.5289132723723256e+18,1,0,0,0,0.8525317894736842
38660,1.5289132725738977e+18,1,0,0,0,0.8431612105263159
38670,1.5289132727754693e+18,1,0,0,0,0.8337906315789474
38680,1.5289132729770412e+18,1,0,0,0,0.824420052631579
38690,1.528913273178613e+18,1,0,0,0,0.8150494736842105
38700,1.5289132733801848e+18,1,0,0,0,0.8056788947368422
38710,1.528913273581757e+18,1,0,0,0,0.7963083157894737
38720,1.5289132737833285e+18,1,0,0,0,0.7869377368421053
38730,1.5289132739849004e+18,1,0,0,0,0.7775671578947368
38740,1.5289132741864722e+18,1,0,0,0,0.7681965789473685
38750,1.528913274388044e+18,1,0,0,0,0.758826
38760,1.528913274589616e+18,1,0,0,0,0.758826
38770,1.5289132747911877e+18,1,0,0,0,0.758826
38780,1.5289132749927596e+18,1,0,0,0,0.758826
38790,1.5289132751943314e+18,1,0,0,0,0.758826
38800,1.5289132753959032e+18,1,0,0,0,0.758826
38810,1.528913275597475e+18,1,0,0,0,0.748863447368421
38820,1.528913275799047e+18,1,0,0,0,0.7389008947368421
38830,1.5289132760006188e+18,1,0,0,0,0.7289383421052632
38840,1.5289132762021906e+18,1,0,0,0,0.7189757894736842
38850,1.5289132764037624e+18,1,0,0,0,0.7090132368421053
38860,1.5289132766053345e+18,1,0,0,0,0.6990506842105263
38870,1.528913276806906e+18,1,0,0,0,0.6890881315789473
38880,1.528913277008478e+18,1,0,0,0,0.6791255789473685
38890,1.5289132772100498e+18,1,0,0,0,0.6691630263157895
38900,1.5289132774116216e+18,1,0,0,0,0.6592004736842105
38910,1.5289132776131937e+18,1,0,0,0,0.6492379210526316
38920,1.5289132778147653e+18,1,0,0,0,0.6392753684210526
38930,1.5289132780163372e+18,1,0,0,0,0.6293128157894737
38940,1.528913278217909e+18,1,0,0,0,0.6193502631578948
38950,1.5289132784194808e+18,1,0,0,0,0.6093877105263158
38960,1.528913278621053e+18,1,0,0,0,0.5994251578947368
38970,1.5289132788226245e+18,1,0,0,0,0.589462605263158
38980,1.5289132790241964e+18,1,0,0,0,0.579500052631579
38990,1.5289132792257682e+18,1,0,0,0,0.5695375
39000,1.52891327942734e+18,1,0,0,0,0.5595749473684211
39010,1.528913279628912e+18,1,0,0,0,0.5496123947368421
39020,1.5289132798304837e+18,1,0,0,0,0.5396498421052631
39030,1.5289132800320556e+18,0,0,0,1,0.5296872894736843
39040,1.5289132802336274e+18,0,0,0,1,0.5197247368421053
39050,1.5289132804351992e+18,0,0,0,1,0.5097621842105263
39060,1.528913280636771e+18,0,0,0,1,0.4997996315789474
39070,1.528913280838343e+18,0,0,0,1,0.48983707894736844
39080,1.5289132810399148e+18,0,0,0,1,0.4798745263157895
39090,1.5289132812414866e+18,0,0,0,1,0.46991197368421056
39100,1.5289132814430584e+18,0,0,0,1,0.4599494210526316
39110,1.5289132816446305e+18,0,0,0,1,0.4499868684210527
39120,1.528913281846202e+18,0,0,0,1,0.4400243157894737
39130,1.528913282047774e+18,0,0,0,1,0.43006176315789474
39140,1.5289132822493458e+18,0,0,0,1,0.4200992105263158
39150,1.5289132824509176e+18,0,0,0,1,0.41013665789473686
39160,1.5289132826524897e+18,0,0,0,1,0.40017410526315794
39170,1.5289132828540613e+18,0,0,0,1,0.390211552631579
39180,1.5289132830556332e+18,0,0,0,1,0.380249
39190,1.528913283257205e+18,0,0,0,1,0.3702864473684211
39200,1.5289132834587768e+18,0,0,0,1,0.3603238947368421
39210,1.528913283660349e+18,0,0,0,1,0.3503613421052632
39220,1.5289132838619205e+18,0,0,0,1,0.34039878947368424
39230,1.5289132840634924e+18,0,0,0,1,0.33043623684210527
39240,1.5289132842650642e+18,0,0,0,1,0.32047368421052636
39250,1.528913284466636e+18,0,0,0,1,0.3105111315789474
39260,1.528913284668208e+18,0,0,0,1,0.30054857894736847
39270,1.5289132848697797e+18,0,0,0,1,0.2905860263157895
39280,1.5289132850713516e+18,0,0,0,1,0.2806234736842106
39290,1.5289132852729234e+18,0,0,0,1,0.2706609210526316
39300,1.5289132854744952e+18,0,0,0,1,0.26069836842105265
39310,1.528913285676067e+18,0,0,0,1,0.2507358157894737
39320,1.528913285877639e+18,0,0,0,1,0.24077326315789482
39330,1.5289132860792108e+18,0,0,0,1,0.23081071052631585
39340,1.5289132862807826e+18,0,0,0,1,0.22084815789473689
39350,1.5289132864823544e+18,0,0,0,1,0.21088560526315792
39360,1.5289132866839265e+18,0,0,0,1,0.20092305263157895
39370,1.528913286885498e+18,0,0,0,1,0.1909605000000001
39380,1.52891328708707e+18,0,0,0,1,0.18099794736842112
39390,1.5289132872886418e+18,0,0,0,1,0.17103539473684215
39400,1.5289132874902136e+18,0,0,0,1,0.16107284210526318
39410,1.5289132876917857e+18,0,0,0,1,0.1511102894736842
39420,1.5289132878933573e+18,0,0,0,1,0.14114773684210535
39430,1.5289132880949292e+18,0,0,0,1,0.13118518421052638
39440,1.528913288296501e+18,0,0,0,1,0.12122263157894742
39450,1.5289132884980728e+18,0,0,0,1,0.11126007894736845
39460,1.528913288699645e+18,0,0,0,1,0.10129752631578948
39470,1.5289132889012165e+18,0,0,0,1,0.09133497368421062
39480,1.5289132891027884e+18,0,0,0,1,0.08137242105263165
39490,1.5289132893043602e+18,0,0,0,1,0.07140986842105268
39500,1.528913289505932e+18,0,0,0,1,0.06144731578947371
39510,1.528913289707504e+18,0,0,0,1,0.05148476315789474
39520,1.5289132899090757e+18,0,0,0,1,0.041522210526315884
39530,1.5289132901106476e+18,0,0,0,1,0.031559657894736914
39540,1.5289132903122194e+18,0,0,0,1,0.021597105263157945
39550,1.5289132905137912e+18,0,0,0,1,0.011634552631578976
39560,1.528913290715363e+18,0,0,0,1,0.0016719999999999999
39570,1.528913290916935e+18,0,0,0,1,0.003482
39580,1.5289132911185068e+18,0,0,0,1,0.005292
39590,1.5289132913200786e+18,0,0,0,1,0.007102000000000001
39600,1.5289132915216504e+18,0,0,0,1,0.008912
39610,1.5289132917232225e+18,0,0,0,1,0.010722
39620,1.528913291924794e+18,0,0,0,1,0.011065516483516485
39630,1.528913292126366e+18,0,0,0,1,0.011409032967032967
39640,1.5289132923279378e+18,0,0,0,1,0.011752549450549451
39650,1.5289132925295096e+18,0,0,0,1,0.012096065934065935
39660,1.5289132927310817e+18,0,0,0,1,0.012439582417582418
39670,1.5289132929326533e+18,0,0,0,1,0.012783098901098902
39680,1.5289132931342252e+18,0,0,0,1,0.013126615384615386
39690,1.528913293335797e+18,0,0,0,1,0.013470131868131868
39700,1.5289132935373688e+18,0,0,0,1,0.01381364835164835
39710,1.528913293738941e+18,0,0,0,1,0.014157164835164835
