,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
38540,1.5289132701550354e+18,1,0,0,0,0.42862100000000003,-0.014209999999999999,-0.075048
38550,1.5289132703566072e+18,1,0,0,0,-0.20648899999999998,0.8778100000000001,0.758541
38560,1.528913270558179e+18,1,0,0,0,-0.548262,-0.49653800000000003,0.568463
38570,1.528913270759751e+18,1,0,0,0,0.447329,0.4341930000000001,-0.633544
38580,1.5289132709613228e+18,1,0,0,0,0.07649700000000001,0.083604,0.71602
38590,1.5289132711628946e+18,1,0,0,0,0.025093,-0.0338,-0.005898
38600,1.5289132713644664e+18,1,0,0,0,0.41738800000000004,-0.054845000000000005,-0.11126
38610,1.5289132715660385e+18,1,0,0,0,-0.314967,0.8642219999999999,1.213154
38620,1.52891327176761e+18,1,0,0,0,-0.6256109999999999,-0.394054,0.377173
38630,1.528913271969182e+18,1,0,0,0,0.307083,-0.177274,-0.160281
38640,1.5289132721707538e+18,1,0,0,0,-0.44863400000000003,-0.438783,0.64779
38650,1.5289132723723256e+18,1,0,0,0,0.22278699999999999,0.005441,-0.08132400000000001
38660,1.5289132725738977e+18,1,0,0,0,0.278825,-0.11755,-0.11485699999999999
38670,1.5289132727754693e+18,1,0,0,0,-0.406941,0.328599,0.722869
38680,1.5289132729770412e+18,1,0,0,0,-0.509804,-0.42971800000000004,0.397998
38690,1.528913273178613e+18,1,0,0,0,0.541992,0.36328499999999997,-0.453079
38700,1.5289132733801848e+18,1,0,0,0,-0.37290300000000004,-0.7753329999999999,0.540168
38710,1.528913273581757e+18,1,0,0,0,0.118203,-0.14596800000000001,-1.644816
38720,1.5289132737833285e+18,1,0,0,0,0.13593,-0.017193,-0.080212
38730,1.5289132739849004e+18,1,0,0,0,0.349436,0.361503,-0.237511
38740,1.5289132741864722e+18,1,0,0,0,-0.118628,-0.058234,0.215414
38750,1.528913274388044e+18,1,0,0,0,-0.1427885,-0.10047,0.17867
38760,1.528913274589616e+18,1,0,0,0,-0.16694900000000001,-0.142706,0.141926
38770,1.5289132747911877e+18,1,0,0,0,-0.33532,-0.42426899999999995,0.24836399999999997
38780,1.5289132749927596e+18,1,0,0,0,-0.172381,0.143868,-0.6291100000000001
38790,1.5289132751943314e+18,1,0,0,0,0.055421000000000005,-0.017506999999999998,-0.004926
38800,1.5289132753959032e+18,1,0,0,0,-0.002849500000000005,0.020027,-0.0004320000000000001
38810,1.528913275597475e+18,1,0,0,0,-0.061120000000000015,0.057561,0.004062
38820,1.528913275799047e+18,1,0,0,0,-0.10600599999999999,0.081213,0.151078
38830,1.5289132760006188e+18,1,0,0,0,0.012001000000000001,0.245023,-0.22069499999999997
38840,1.5289132762021906e+18,1,0,0,0,-0.213887,0.084198,0.003136
38850,1.5289132764037624e+18,1,0,0,0,-0.205945,0.082617,0.012193
38860,1.5289132766053345e+18,1,0,0,0,0.012346,-0.044871,0.10355199999999999
38870,1.528913276806906e+18,1,0,0,0,0.024513,-0.086577,0.127475
38880,1.528913277008478e+18,1,0,0,0,0.070651,0.002777,-0.040964999999999994
38890,1.5289132772100498e+18,1,0,0,0,0.066991,-0.042025,0.001434
38900,1.5289132774116216e+18,1,0,0,0,0.033127,-0.027076999999999997,-0.011535
38910,1.5289132776131937e+18,1,0,0,0,0.023955,-0.026808,-0.004842
38920,1.5289132778147653e+18,1,0,0,0,0.02805,-0.013036,0.004145
38930,1.5289132780163372e+18,1,0,0,0,0.001233,-0.046256,0.086406
38940,1.528913278217909e+18,1,0,0,0,-0.007532,-0.032247000000000005,0.000675
38950,1.5289132784194808e+18,1,0,0,0,-0.145189,0.018954,0.108839
38960,1.528913278621053e+18,1,0,0,0,-0.269665,0.116927,-0.036469
38970,1.5289132788226245e+18,1,0,0,0,0.05095,-0.083458,-0.0036710000000000002
38980,1.5289132790241964e+18,1,0,0,0,-0.01234,0.028906,-0.030567
38990,1.5289132792257682e+18,1,0,0,0,0.047591,0.02341,-0.011557
39000,1.52891327942734e+18,1,0,0,0,0.11813599999999999,0.0056359999999999995,0.00426
39010,1.528913279628912e+18,1,0,0,0,0.015488,-0.06387999999999999,0.030905000000000002
39020,1.5289132798304837e+18,1,0,0,0,-0.074017,0.03507,0.036693
39030,1.5289132800320556e+18,0,0,0,1,0.133946,-0.040558,0.009009999999999999
39040,1.5289132802336274e+18,0,0,0,1,0.069173,0.090603,-0.127211
39050,1.5289132804351992e+18,0,0,0,1,-0.07449299999999999,0.07638400000000001,0.075412
39060,1.528913280636771e+18,0,0,0,1,-0.023805,-0.044932,0.046459
39070,1.528913280838343e+18,0,0,0,1,0.077613,0.157563,0.058298
39080,1.5289132810399148e+18,0,0,0,1,-0.053903,-0.010145999999999999,0.001143
39090,1.5289132812414866e+18,0,0,0,1,0.06805900000000001,-0.028716000000000002,0.032545
39100,1.5289132814430584e+18,0,0,0,1,0.017248,0.0047009999999999994,0.05634
39110,1.5289132816446305e+18,0,0,0,1,0.028935000000000002,-0.025644999999999998,0.030112
39120,1.528913281846202e+18,0,0,0,1,0.025063,0.017577000000000002,0.005406
39130,1.528913282047774e+18,0,0,0,1,0.026111000000000002,-0.012727,0.011807999999999999
39140,1.5289132822493458e+18,0,0,0,1,0.001363,0.003628,0.032311
39150,1.5289132824509176e+18,0,0,0,1,0.012729,-0.01202,0.002438
39160,1.5289132826524897e+18,0,0,0,1,0.044307,-0.01855,0.026593000000000002
39170,1.5289132828540613e+18,0,0,0,1,-0.004867,-0.010179,0.015252000000000003
39180,1.5289132830556332e+18,0,0,0,1,-0.042763999999999996,0.082777,-0.035168
39190,1.528913283257205e+18,0,0,0,1,-0.008928,0.001533,0.069472
39200,1.5289132834587768e+18,0,0,0,1,-0.054474,0.06553400000000001,0.012634000000000001
39210,1.528913283660349e+18,0,0,0,1,0.110748,-0.034138999999999996,0.041002
39220,1.5289132838619205e+18,0,0,0,1,-0.009815,0.023999,-0.016581
39230,1.5289132840634924e+18,0,0,0,1,0.192056,0.303442,-0.220075
39240,1.5289132842650642e+18,0,0,0,1,-0.052658,0.030963,0.080375
39250,1.528913284466636e+18,0,0,0,1,0.039295,-0.017011000000000002,0.132776
39260,1.528913284668208e+18,0,0,0,1,0.112889,-0.027320999999999998,0.057415999999999995
39270,1.5289132848697797e+18,0,0,0,1,0.08357300000000001,0.020821,0.087881
39280,1.5289132850713516e+18,0,0,0,1,-0.530877,0.025937,0.052013
39290,1.5289132852729234e+18,0,0,0,1,0.190608,-0.007815,0.16038
39300,1.5289132854744952e+18,0,0,0,1,0.181617,0.07675499999999999,0.024587
39310,1.528913285676067e+18,0,0,0,1,0.199442,-0.192078,0.265675
39320,1.528913285877639e+18,0,0,0,1,0.05455599999999999,-0.113068,0.10243
39330,1.5289132860792108e+18,0,0,0,1,0.092888,-0.027573,0.11819500000000001
39340,1.5289132862807826e+18,0,0,0,1,0.081052,-0.036284,0.04264
39350,1.5289132864823544e+18,0,0,0,1,-0.062539,-0.022103,0.074879
39360,1.5289132866839265e+18,0,0,0,1,-0.082664,0.016072,-0.071989
39370,1.528913286885498e+18,0,0,0,1,0.009826999999999999,-0.018081,-0.049338
39380,1.52891328708707e+18,0,0,0,1,0.063307,-0.025544,0.021573
39390,1.5289132872886418e+18,0,0,0,1,0.046446,0.068775,0.040295
39400,1.5289132874902136e+18,0,0,0,1,0.002353,0.023579,-0.015834
39410,1.5289132876917857e+18,0,0,0,1,0.027908999999999996,-0.020347999999999998,-0.021079
39420,1.5289132878933573e+18,0,0,0,1,0.072284,-0.0127,0.008178
39430,1.5289132880949292e+18,0,0,0,1,0.003978,-0.029689999999999998,0.035653
39440,1.528913288296501e+18,0,0,0,1,0.076056,-0.021643,0.12113900000000001
39450,1.5289132884980728e+18,0,0,0,1,0.11280599999999999,-0.018154,0.035394
39460,1.528913288699645e+18,0,0,0,1,0.10269400000000001,-0.029287,0.001819
39470,1.5289132889012165e+18,0,0,0,1,0.17093699999999998,-0.020019,-0.04653
39480,1.5289132891027884e+18,0,0,0,1,0.054884,0.05750900000000001,0.25804099999999996
39490,1.5289132893043602e+18,0,0,0,1,-0.23645500000000005,-0.10997,0.20947600000000002
39500,1.528913289505932e+18,0,0,0,1,0.048632,-0.128415,0.159137
39510,1.528913289707504e+18,0,0,0,1,-0.073789,0.071122,0.198737
39520,1.5289132899090757e+18,0,0,0,1,0.2066,-0.052280999999999994,0.172273
39530,1.5289132901106476e+18,0,0,0,1,-0.030256,0.035163,0.037435
39540,1.5289132903122194e+18,0,0,0,1,-0.097165,0.0007509999999999999,0.008683
39550,1.5289132905137912e+18,0,0,0,1,0.20520100000000002,-0.040629000000000005,-0.036939
39560,1.528913290715363e+18,0,0,0,1,0.09061300000000001,-0.0834705,-0.094622
39570,1.528913290916935e+18,0,0,0,1,-0.023975,-0.12631199999999998,-0.152305
39580,1.5289132911185068e+18,0,0,0,1,-0.015311000000000003,0.097177,-0.064772
39590,1.5289132913200786e+18,0,0,0,1,-0.018371000000000002,-0.026869,0.024814
39600,1.5289132915216504e+18,0,0,0,1,0.033208,0.039043,-0.056009
39610,1.5289132917232225e+18,0,0,0,1,0.027316,0.013743000000000002,-0.026322
39620,1.528913291924794e+18,0,0,0,1,0.021424000000000002,-0.011557,0.003365
39630,1.528913292126366e+18,0,0,0,1,0.021848,0.034044,-0.004422
39640,1.5289132923279378e+18,0,0,0,1,0.024997,-0.034232,-0.012092
39650,1.5289132925295096e+18,0,0,0,1,0.007670999999999998,-0.007222,0.0037799999999999995
39660,1.5289132927310817e+18,0,0,0,1,-0.000188,-0.002545,0.007942
39670,1.5289132929326533e+18,0,0,0,1,0.012366,-0.015359999999999999,-0.026869
39680,1.5289132931342252e+18,0,0,0,1,0.008707,0.0041270000000000005,0.012492
39690,1.528913293335797e+18,0,0,0,1,-0.00757,-0.0008269999999999999,0.01235
39700,1.5289132935373688e+18,0,0,0,1,-0.002036,-0.011597,0.023563
39710,1.528913293738941e+18,0,0,0,1,0.00521,-0.007667,-0.0038729999999999997
39720,1.5289132939405125e+18,0,0,0,1,0.008248,0.0008410000000000001,-0.019429
39730,1.5289132941420844e+18,0,0,0,1,0.036333,0.029332,-0.016553000000000002
39740,1.5289132943436562e+18,0,0,0,1,0.019003,0.006299,0.03637
39750,1.528913294545228e+18,0,0,0,1,-0.005047,-0.019078,-0.0051329999999999995
39760,1.5289132947468e+18,0,0,0,1,0.016697,0.002522,-0.011095
39770,1.5289132949483717e+18,0,0,0,1,-0.012903,-0.029547000000000007,0.059448
39780,1.5289132951499436e+18,0,0,0,1,0.001959,-0.00233,0.0036659999999999996
39790,1.5289132953515154e+18,0,0,0,1,0.016863,0.005336,-0.006587000000000001
39800,1.5289132955530872e+18,0,0,0,1,-0.013358000000000002,-0.022765999999999998,0.026742000000000002
39810,1.528913295754659e+18,0,0,0,1,0.048331,0.06221,-0.056786
39820,1.528913295956231e+18,0,0,0,1,0.042008,0.002202,-0.026912000000000002
39830,1.5289132961578028e+18,0,0,0,1,0.060217999999999994,0.046120999999999995,-0.066479
39840,1.5289132963593746e+18,0,0,0,1,-0.021981,-0.0041659999999999996,0.014485
39850,1.5289132965609464e+18,0,0,0,1,-0.011498999999999999,-0.021513,-0.006714
39860,1.5289132967625185e+18,0,0,0,1,0.044539999999999996,-0.003034,-0.007426
39870,1.52891329696409e+18,0,0,0,1,0.059366999999999996,0.000147,-0.012712000000000001
39880,1.528913297165662e+18,0,0,0,1,0.023181999999999998,-0.022281,0.015553
39890,1.5289132973672338e+18,0,0,0,1,-0.010106,-0.026965,0.07734400000000001
39900,1.5289132975688056e+18,0,0,0,1,-0.024413999999999998,0.018366999999999998,0.00011100000000000001
39910,1.5289132977703777e+18,0,0,0,1,-0.052414999999999996,-0.001034,-0.002882
39920,1.5289132979719493e+18,0,0,0,1,-0.021958000000000002,-0.008099,-0.025407
39930,1.5289132981735212e+18,0,0,0,1,-0.07723,-0.031114999999999997,0.051707
39940,1.528913298375093e+18,0,0,0,1,0.089784,0.03123,0.037568
39950,1.5289132985766648e+18,0,0,0,1,0.036886,-0.013975999999999999,-0.019740999999999998
39960,1.528913298778237e+18,0,0,0,1,0.012703,0.018391,-0.162413
39970,1.5289132989798085e+18,0,0,0,1,0.23948000000000005,-0.029297000000000007,-0.08809700000000001
39980,1.5289132991813804e+18,0,0,0,1,-0.225944,0.218243,0.064678
39990,1.5289132993829522e+18,0,0,0,1,-0.137729,-0.227271,0.267075
40000,1.528913299584524e+18,0,0,0,1,0.447715,0.102212,-0.274495
40010,1.528913299786096e+18,0,0,0,1,-0.21607600000000002,0.9889959999999999,-0.376487
40020,1.5289132999876677e+18,0,0,0,1,0.225721,0.47855600000000004,0.481496
40030,1.5289133001892396e+18,0,0,0,1,-0.107992,-0.046138,-0.019094999999999997
40040,1.5289133003908114e+18,0,0,0,1,-0.020134,-0.05500599999999999,-0.03217
40050,1.5289133005923832e+18,0,0,0,1,0.32471300000000003,0.059016,-0.319531
40060,1.528913300793955e+18,0,0,0,1,0.11546600000000001,-0.059059,0.9713799999999999
40070,1.528913300995527e+18,0,0,0,1,-0.31624800000000003,-0.15523299999999998,0.158719
40080,1.5289133011970988e+18,0,0,0,1,-0.08869400000000001,-0.193164,0.508202
40090,1.5289133013986706e+18,0,0,0,1,0.16958800000000002,-0.18396500000000002,0.25113800000000003
40100,1.5289133016002424e+18,0,0,0,1,-0.088348,0.071664,0.130556
40110,1.5289133018018145e+18,0,0,0,1,0.24054299999999998,0.021126,-0.31906799999999996
40120,1.528913302003386e+18,0,0,0,1,0.000999,0.150678,-0.05634
40130,1.528913302204958e+18,0,0,0,1,-0.05964600000000001,-0.028845999999999997,0.336542
40140,1.5289133024065298e+18,0,0,0,1,0.03664,-0.013611000000000002,-0.016069
40150,1.5289133026081016e+18,0,0,0,1,0.145463,0.059997,0.14820899999999998
40160,1.5289133028096737e+18,0,0,0,1,0.005352,-0.069349,-0.035674000000000004
40170,1.5289133030112453e+18,0,0,0,1,-0.039148,-0.058658,0.13099
40180,1.5289133032128172e+18,0,0,0,1,0.05076,-0.069774,-0.179207
40190,1.528913303414389e+18,0,0,0,1,-0.17949400000000001,0.07522899999999999,0.022831
40200,1.5289133036159608e+18,0,0,0,1,-0.085759,0.096638,0.027793
40210,1.528913303817533e+18,0,0,0,1,0.25764699999999996,0.022577,-0.03427
40220,1.5289133040191045e+18,0,0,0,1,-0.083259,-0.010398000000000001,-0.026035000000000003
40230,1.5289133042206764e+18,0,0,0,1,-0.017963999999999997,-0.009793000000000001,0.019771
40240,1.5289133044222482e+18,0,0,0,1,-0.055809000000000004,-0.002073,0.024934
40250,1.52891330462382e+18,0,0,0,1,-0.08503,-0.029878,0.048261
40260,1.528913304825392e+18,0,0,0,1,0.076379,-0.010085,-0.012115
40270,1.5289133050269637e+18,0,0,0,1,0.135006,-0.022306,-0.074989
40280,1.5289133052285356e+18,0,0,0,1,0.079706,-0.030997000000000007,-0.050718
40290,1.5289133054301074e+18,0,0,0,1,0.171752,0.004366,-0.10735399999999999
40300,1.5289133056316792e+18,0,0,0,1,0.051315999999999994,0.070495,-0.084472
40310,1.528913305833251e+18,0,0,0,1,-0.023703000000000002,0.026614,-0.043886
40320,1.528913306034823e+18,0,0,0,1,-0.022609999999999998,-0.010167,0.072325
40330,1.5289133062363948e+18,0,0,0,1,-0.068246,0.003525,0.088158
40340,1.5289133064379666e+18,0,0,0,1,-0.078749,0.015345,0.10926300000000001
40350,1.5289133066395384e+18,0,0,0,1,-0.061269000000000004,0.041881,0.092434
40360,1.5289133068411105e+18,0,0,0,1,-0.031394,0.018008,0.019104
40370,1.528913307042682e+18,0,0,0,1,0.04818,-0.024579,-0.02043
40380,1.528913307244254e+18,0,0,0,1,0.069756,-0.0057280000000000005,-0.086786
40390,1.5289133074458258e+18,0,0,0,1,0.128626,0.003282,-0.087655
40400,1.5289133076473976e+18,0,0,0,1,0.10578299999999999,-0.008129,-0.10869100000000001
40410,1.5289133078489697e+18,0,0,0,1,0.040608,-0.023615,-0.04856
40420,1.5289133080505413e+18,0,0,0,1,0.043139,0.024250999999999998,-0.009497
40430,1.5289133082521132e+18,0,0,0,1,-0.039570999999999995,0.011215000000000001,0.027956
40440,1.528913308453685e+18,0,0,0,1,-0.083577,0.018680000000000002,0.089478
40450,1.5289133086552568e+18,0,0,0,1,-0.131446,0.010595,0.096484
40460,1.528913308856829e+18,0,0,0,1,-0.127381,-0.001594,0.077225
40470,1.5289133090584005e+18,0,0,0,1,-0.065841,-0.0030269999999999997,0.07171799999999999
40480,1.5289133092599724e+18,0,0,0,1,-0.015316999999999999,0.019034,0.010359
40490,1.5289133094615442e+18,0,0,0,1,0.039518,0.034587,-0.052173000000000004
40500,1.528913309663116e+18,0,0,0,1,0.095292,0.02045,-0.038676
40510,1.528913309864688e+18,0,0,0,1,0.17000099999999999,0.175815,-0.08876
40520,1.5289133100662597e+18,0,0,0,1,0.034303,0.0991135,-0.1110205
40530,1.5289133102678316e+18,0,0,0,1,-0.101395,0.022412,-0.13328099999999998
40540,1.5289133104694034e+18,0,0,0,1,-0.018618,0.021437,0.009317
40550,1.5289133106709752e+18,0,0,0,1,0.028383,-0.048727,0.053408000000000004
40560,1.528913310872547e+18,0,0,0,1,-0.0026149999999999997,0.033931,-0.030858999999999998
40570,1.528913311074119e+18,0,0,0,1,-0.056923499999999995,0.0147475,-0.07795999999999999
40580,1.5289133112756908e+18,0,0,0,1,-0.111232,-0.004436,-0.12506099999999998
40590,1.5289133114772626e+18,0,0,0,1,0.029997000000000006,-0.008945,-0.094293
40600,1.5289133116788344e+18,0,0,0,1,-0.017753,-0.041038,0.112759
40610,1.5289133118804065e+18,0,0,0,1,0.04384,0.012158,0.20061700000000002
40620,1.528913312081978e+18,0,0,0,1,0.003068,-0.09801499999999999,0.110704
40630,1.52891331228355e+18,0,0,0,1,-0.012061,-0.020577,-0.020574000000000002
40640,1.5289133124851218e+18,0,0,0,1,-0.099646,0.061394000000000004,-0.166363
40650,1.5289133126866936e+18,0,0,0,1,-0.133089,-0.195502,0.266185
40660,1.5289133128882657e+18,0,0,0,1,0.057731,-0.12041199999999999,0.14477
40670,1.5289133130898373e+18,0,0,0,1,-0.11885699999999999,0.372973,-0.23701999999999998
40680,1.5289133132914092e+18,0,0,0,1,0.12979100000000002,0.057066,0.072393
40690,1.528913313492981e+18,0,0,0,1,0.261023,0.14994200000000002,0.002758
40700,1.5289133136945528e+18,0,0,0,1,-0.030874000000000002,0.18587599999999999,-0.064136
40710,1.528913313896125e+18,0,0,0,1,-0.06377100000000001,-0.105529,0.007077
40720,1.5289133140976965e+18,0,0,0,1,-0.305096,-0.187155,0.076534
40730,1.5289133142992684e+18,0,0,0,1,-0.31693000000000005,-0.026402,0.120224
40740,1.5289133145008402e+18,0,0,0,1,-0.095914,0.10336600000000001,0.011881999999999998
40750,1.528913314702412e+18,0,0,0,1,-0.054699,0.006063000000000001,0.034427
40760,1.528913314903984e+18,0,0,0,1,0.058904,0.2348,0.040514999999999995
40770,1.5289133151055557e+18,0,0,0,1,0.091267,0.281764,-0.017121
40780,1.5289133153071276e+18,0,0,0,1,0.145546,0.298567,-0.185447
40790,1.5289133155086994e+18,0,0,0,1,0.17653,0.174173,-0.15495899999999999
40800,1.5289133157102712e+18,0,0,0,1,0.057535,0.04448,0.01976
40810,1.528913315911843e+18,0,0,0,1,-0.054764,-0.163181,-0.019159
40820,1.528913316113415e+18,0,0,0,1,-0.22189899999999999,-0.23566900000000002,0.15435
40830,1.5289133163149868e+18,0,0,0,1,-0.08886000000000001,0.12542799999999998,0.10632899999999999
40840,1.5289133165165586e+18,0,0,0,1,-0.091268,0.106254,0.275468
40850,1.5289133167181304e+18,0,0,0,1,-0.014944999999999996,0.173306,0.21293800000000002
40860,1.5289133169197025e+18,0,0,0,1,0.212963,0.278654,0.098834
40870,1.528913317121274e+18,0,0,0,1,0.107215,0.339915,-0.047661
40880,1.528913317322846e+18,0,0,0,1,0.297639,0.398883,-0.175636
40890,1.5289133175244178e+18,0,0,0,1,0.273492,0.12108900000000004,-0.111978
40900,1.5289133177259896e+18,0,0,0,1,0.03462,0.039245999999999996,-0.136471
40910,1.5289133179275617e+18,0,0,0,1,0.095308,-0.184368,0.111544
40920,1.5289133181291333e+18,0,0,0,1,-0.078111,-0.106082,0.136579
40930,1.5289133183307052e+18,0,0,0,1,-0.2673,0.045288999999999996,0.145877
40940,1.528913318532277e+18,0,0,0,1,-0.236659,0.075406,0.29701700000000003
40950,1.5289133187338488e+18,0,0,0,1,-0.19274000000000002,-0.023849000000000002,0.174291
40960,1.528913318935421e+18,0,0,0,1,-0.23266799999999999,-0.010992,0.085765
40970,1.5289133191369925e+18,0,0,0,1,-0.058181,0.222867,0.042419
40980,1.5289133193385644e+18,0,0,0,1,0.77256,0.886619,-1.006844
40990,1.5289133195401362e+18,0,0,0,1,-0.18017,-0.8862260000000001,0.15978599999999998
41000,1.528913319741708e+18,0,0,0,1,0.027391000000000002,0.13269,0.019275
41010,1.52891331994328e+18,0,0,0,1,-0.017594,0.069783,0.144452
41020,1.5289133201448517e+18,0,0,0,1,-0.025219,-0.07529,0.044844999999999996
41030,1.5289133203464236e+18,0,0,0,1,-0.08028400000000001,0.082731,-0.136997
41040,1.5289133205479954e+18,0,0,0,1,0.053862,-0.021854,-0.047347
41050,1.5289133207495672e+18,0,0,0,1,0.10606900000000001,-0.044219,0.158723
41060,1.528913320951139e+18,0,0,0,1,-0.22212800000000002,0.068361,-0.11739400000000001
41070,1.528913321152711e+18,0,0,0,1,0.300385,-0.032506,-0.175691
41080,1.5289133213542828e+18,0,0,0,1,-0.30488000000000004,0.03771,0.006571
41090,1.5289133215558546e+18,0,0,0,1,-0.359784,-0.345387,0.035363
41100,1.5289133217574264e+18,0,0,0,1,-0.12421199999999999,0.420716,-0.09554
41110,1.5289133219589985e+18,0,0,0,1,0.074187,-0.068378,-0.33208499999999996
41120,1.52891332216057e+18,0,0,0,1,-0.18446500000000002,-0.058548,0.092776
41130,1.528913322362142e+18,0,0,0,1,0.0191,-0.024027,-0.080279
41140,1.5289133225637138e+18,0,0,0,1,0.265923,0.075737,0.177489
41150,1.5289133227652856e+18,0,0,0,1,0.008743,-0.179505,-0.008489
41160,1.5289133229668577e+18,0,0,0,1,0.19225899999999999,-0.256474,0.119452
41170,1.5289133231684293e+18,0,0,0,1,-0.269388,-0.335663,0.050122
41180,1.5289133233700012e+18,0,0,0,1,-0.192331,0.587751,0.34089400000000003
41190,1.528913323571573e+18,0,0,0,1,-0.144459,0.058132,0.272392
41200,1.5289133237731448e+18,0,0,0,1,-0.015082,0.054999,0.14743399999999998
41210,1.528913323974717e+18,0,0,0,1,0.295574,0.024353,0.020059999999999998
41220,1.5289133241762885e+18,0,0,0,1,-0.254135,0.134406,-0.080182
41230,1.5289133243778604e+18,0,0,0,1,-0.210923,0.037545,-0.01615
41240,1.5289133245794322e+18,0,0,0,1,-0.156667,0.05585,-0.041821
41250,1.528913324781004e+18,0,0,0,1,0.149255,0.118076,0.025491999999999997
41260,1.528913324982576e+18,0,0,0,1,-0.19403800000000002,0.001335,-0.09278600000000001
41270,1.5289133251841477e+18,0,0,0,1,0.045781999999999996,0.06245,-0.169303
41280,1.5289133253857196e+18,0,0,0,1,0.25613400000000003,-0.11871,-0.472448
41290,1.5289133255872914e+18,0,0,0,1,0.23925300000000002,0.340264,-0.185779
41300,1.5289133257888632e+18,0,0,0,1,0.183764,0.155101,0.11342999999999999
41310,1.528913325990435e+18,0,0,0,1,0.039623,0.099901,0.031226
41320,1.528913326192007e+18,0,0,0,1,-0.076602,0.01793,0.146303
41330,1.5289133263935788e+18,0,0,0,1,-0.09333450000000001,0.031939999999999996,0.11255849999999999
41340,1.5289133265951506e+18,0,0,0,1,-0.11006700000000001,0.04595,0.078814
41350,1.5289133267967224e+18,0,0,0,1,-0.076408,0.049006,0.03468
41360,1.5289133269982945e+18,0,0,0,1,-0.021618000000000002,0.044247,0.056014999999999995
41370,1.528913327199866e+18,0,0,0,1,-0.011514,0.016503,-0.041359
41380,1.528913327401438e+18,0,0,0,1,-0.011626071428571428,0.016498785714285716,-0.04105578571428571
41390,1.5289133276030098e+18,0,0,0,1,-0.011738142857142857,0.016494571428571428,-0.04075257142857143
41400,1.5289133278045816e+18,0,0,0,1,-0.011850214285714287,0.016490357142857143,-0.04044935714285714
41410,1.5289133280061537e+18,0,0,0,1,-0.011962285714285715,0.01648614285714286,-0.04014614285714286
41420,1.5289133282077253e+18,0,0,0,1,-0.012074357142857144,0.01648192857142857,-0.03984292857142857
41430,1.5289133284092972e+18,0,0,0,1,-0.012186428571428572,0.016477714285714287,-0.03953971428571429
41440,1.528913328610869e+18,0,0,0,1,-0.0122985,0.016473500000000002,-0.0392365
41450,1.5289133288124408e+18,0,0,0,1,-0.012410571428571429,0.016469285714285714,-0.03893328571428571
41460,1.528913329014013e+18,0,0,0,1,-0.012522642857142859,0.01646507142857143,-0.03863007142857143
41470,1.5289133292155845e+18,0,0,0,1,-0.012634714285714287,0.01646085714285714,-0.03832685714285714
41480,1.5289133294171564e+18,0,0,0,1,-0.012746785714285716,0.016456642857142857,-0.03802364285714286
41490,1.5289133296187282e+18,0,0,0,1,-0.012858857142857144,0.016452428571428573,-0.03772042857142857
41500,1.5289133298203e+18,0,0,0,1,-0.012970928571428572,0.016448214285714285,-0.03741721428571429
41510,1.528913330021872e+18,0,0,0,1,-0.013083000000000001,0.016444,-0.037114
41520,1.5289133302234437e+18,0,0,0,1,-0.013195071428571431,0.016439785714285716,-0.03681078571428571
41530,1.5289133304250156e+18,0,0,0,1,-0.01330714285714286,0.016435571428571428,-0.03650757142857143
41540,1.5289133306265874e+18,0,0,0,1,-0.013419214285714288,0.016431357142857143,-0.03620435714285714
41550,1.5289133308281592e+18,0,0,0,1,-0.013531285714285716,0.01642714285714286,-0.03590114285714286
41560,1.528913331029731e+18,0,0,0,1,-0.013643357142857145,0.01642292857142857,-0.03559792857142857
41570,1.528913331231303e+18,0,0,0,1,-0.013755428571428575,0.016418714285714286,-0.03529471428571429
41580,1.5289133314328748e+18,0,0,0,1,-0.013867500000000003,0.0164145,-0.0349915
41590,1.5289133316344466e+18,0,0,0,1,-0.013979571428571431,0.016410285714285714,-0.03468828571428571
41600,1.5289133318360184e+18,0,0,0,1,-0.01409164285714286,0.01640607142857143,-0.03438507142857143
41610,1.5289133320375905e+18,0,0,0,1,-0.014203714285714288,0.01640185714285714,-0.03408185714285714
41620,1.528913332239162e+18,0,0,0,1,-0.014315785714285718,0.016397642857142857,-0.03377864285714286
41630,1.528913332440734e+18,0,0,0,1,-0.014427857142857147,0.016393428571428573,-0.03347542857142857
41640,1.5289133326423058e+18,0,0,0,1,-0.014539928571428575,0.016389214285714285,-0.03317221428571429
41650,1.5289133328438776e+18,0,0,0,1,-0.014652000000000004,0.016385,-0.032869
41660,1.5289133330454497e+18,0,0,0,1,-0.043552,-0.001413,0.02374
41670,1.5289133332470213e+18,0,0,0,1,-0.022357,-0.002048,0.003848
41680,1.5289133334485932e+18,0,0,0,1,-0.003088,0.019736,0.024069999999999998
41690,1.528913333650165e+18,0,0,0,1,-0.006812,-0.013696999999999999,-0.003625
41700,1.5289133338517368e+18,0,0,0,1,0.002463,-0.01701,0.033351
41710,1.528913334053309e+18,0,0,0,1,-0.00016999999999999999,-0.029566000000000002,-0.08018099999999999
41720,1.5289133342548805e+18,0,0,0,1,0.032324,-0.006704000000000001,-0.009783
41730,1.5289133344564524e+18,0,0,0,1,0.139268,0.117709,0.039394
41740,1.5289133346580242e+18,0,0,0,1,0.10508499999999996,0.028379,-0.066914
41750,1.528913334859596e+18,0,0,0,1,0.083472,-0.002651,0.063584
41760,1.528913335061168e+18,0,0,0,1,0.11301199999999999,0.10066900000000001,0.163553
