timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528191390.490263,0.247372,0.520950,2.857733,-0.005272,0.008788,-0.028845,0.212376,-0.497704,-0.840944,0.044262,0.013360,0.021105,-9.419525,-24.889111,-36.837860,,,,,,,
1528191390.510417,0.246059,0.522377,2.856822,0.161802,-0.163859,0.004510,0.211098,-0.498942,-0.840532,0.025169,-0.005926,-0.016737,-9.593765,-24.777676,-36.757538,,,,,,,
1528191390.530569,0.241038,0.528505,2.855823,0.375545,-0.329767,0.031500,0.206142,-0.504243,-0.838597,0.003636,0.001237,-0.029018,-9.759201,-25.218075,-36.315430,,,,,,,
1528191390.550722,0.234185,0.537223,2.853269,0.483885,-0.428993,-0.033467,0.199362,-0.511752,-0.835682,0.009576,0.003177,-0.023892,-10.004364,-25.681196,-36.180328,,,,,,,
1528191390.570875,0.227513,0.546286,2.849026,0.451294,-0.442890,-0.087956,0.192728,-0.519517,-0.832441,0.028891,0.008439,0.008603,-10.331299,-25.967999,-36.061951,,,,,,,
1528191390.591028,0.220202,0.552493,2.844312,0.276138,-0.531880,-0.144742,0.185929,-0.524811,-0.830665,0.045608,0.003159,-0.025399,-10.949295,-26.036207,-35.485718,,,,,,,
1528191390.611181,0.210069,0.555506,2.840024,0.140469,-0.673847,-0.119247,0.177172,-0.527373,-0.830955,0.067167,0.007247,-0.035912,-10.833282,-26.139545,-35.341125,,,,,,,
1528191390.631335,0.195163,0.556827,2.838100,0.065494,-0.849090,-0.054182,0.164631,-0.528495,-0.832820,0.037929,0.025856,-0.010015,-11.466400,-26.193872,-35.057617,,,,,,,
1528191390.651487,0.181577,0.557556,2.835252,0.053213,-0.636457,-0.154607,0.153232,-0.529114,-0.834601,0.006131,0.038269,0.053747,-11.976425,-26.318293,-34.902466,,,,,,,
1528191390.671640,0.176178,0.556984,2.829627,-0.010803,-0.334634,-0.270063,0.148776,-0.528629,-0.835713,-0.069843,0.007526,0.057225,-12.238693,-26.348974,-34.897858,,,,,,,
1528191390.691793,0.173455,0.555563,2.823408,-0.029869,-0.213940,-0.303215,0.146630,-0.527422,-0.836855,0.008186,0.005770,0.070985,-12.522598,-26.607847,-34.650635,,,,,,,
1528191390.711947,0.174911,0.554663,2.815938,0.042473,-0.129689,-0.273251,0.147931,-0.526657,-0.837107,-0.000348,0.007446,-0.020086,-12.635696,-26.654314,-34.827271,,,,,,,
1528191390.732100,0.171946,0.555497,2.813893,0.046676,-0.240138,0.052428,0.145373,-0.527366,-0.837109,0.045423,-0.059487,-0.043369,-12.807358,-26.645962,-34.537628,,,,,,,
1528191390.752253,0.163485,0.556669,2.818677,0.020356,-0.333985,0.257402,0.138185,-0.528361,-0.837699,0.040191,-0.016087,-0.014291,-13.194412,-26.763220,-34.611664,,,,,,,
1528191390.772406,0.153610,0.557909,2.824522,-0.000579,-0.356597,0.233890,0.129806,-0.529414,-0.838374,-0.003051,-0.059515,-0.002141,-13.097153,-26.699585,-34.421631,,,,,,,
1528191390.792559,0.141025,0.557178,2.830948,-0.115775,-0.541699,0.290379,0.119298,-0.528793,-0.840324,0.006983,-0.178558,-0.007851,-13.826004,-26.351357,-34.462982,,,,,,,
1528191390.812712,0.126782,0.556172,2.836822,-0.062190,-0.556971,0.177274,0.107386,-0.527939,-0.842466,-0.027704,0.023575,0.033857,-14.407669,-26.366364,-34.850677,,,,,,,
1528191390.832865,0.115314,0.554764,2.839285,-0.080800,-0.472698,0.107838,0.097802,-0.526743,-0.844379,-0.021966,0.058511,0.018208,-14.977646,-26.309513,-34.250031,,,,,,,
1528191390.853018,0.104947,0.553446,2.843151,-0.099815,-0.388005,0.162241,0.089116,-0.525622,-0.846038,-0.022176,0.037676,0.011764,-15.317581,-26.326910,-34.594604,,,,,,,
1528191390.873171,0.096307,0.551384,2.846846,-0.135714,-0.284657,0.133344,0.081908,-0.523866,-0.847853,-0.008925,0.020830,0.026259,-15.239716,-26.154247,-34.319794,,,,,,,
1528191390.893324,0.091286,0.548629,2.850077,-0.159704,-0.099495,0.123655,0.077781,-0.521518,-0.849688,-0.009681,0.006839,0.036226,-15.916794,-26.085281,-34.525543,,,,,,,
1528191390.913477,0.088428,0.544874,2.853766,-0.227234,-0.037515,0.147051,0.075525,-0.518310,-0.851851,-0.019143,-0.019791,0.017012,-15.939545,-26.008533,-34.649231,,,,,,,
1528191390.933630,0.084746,0.539031,2.858041,-0.336074,-0.093117,0.160808,0.072642,-0.513305,-0.855126,-0.010753,-0.039063,0.002129,-15.893936,-25.696238,-34.651581,,,,,,,
1528191390.953783,0.080391,0.533051,2.861965,-0.273977,-0.135633,0.118189,0.069163,-0.508163,-0.858479,-0.006403,-0.022446,-0.029109,-16.329330,-25.360224,-34.782715,,,,,,,
1528191390.973936,0.075139,0.529516,2.864253,-0.127485,-0.239097,0.081035,0.064788,-0.505116,-0.860616,-0.007994,0.007084,-0.056330,-16.294189,-25.167061,-34.891815,,,,,,,
1528191390.994089,0.069773,0.529236,2.866789,0.032969,-0.158698,0.116446,0.060179,-0.504874,-0.861093,-0.014662,0.003958,-0.026755,-16.909683,-25.251867,-34.817657,,,,,,,
1528191391.014242,0.067044,0.531120,2.868448,0.102364,-0.063145,0.041775,0.057765,-0.506499,-0.860303,-0.027567,0.022720,-0.001864,-16.867538,-25.272192,-34.877136,,,,,,,
1528191391.034395,0.066212,0.532794,2.868524,0.048132,-0.037379,0.000061,0.056993,-0.507942,-0.859503,-0.022005,0.006005,0.009619,-16.727875,-25.387884,-34.865601,,,,,,,
1528191391.054548,0.065569,0.532056,2.868772,-0.077482,-0.003701,0.018047,0.056465,-0.507306,-0.859914,0.002785,-0.002185,0.029271,-16.893143,-25.495258,-34.782532,,,,,,,
1528191391.074702,0.065926,0.529766,2.869492,-0.128940,0.049843,0.022238,0.056848,-0.505332,-0.861051,0.001044,0.002738,0.031400,-16.903534,-25.190807,-34.899170,,,,,,,
,,,,,,,,,,,,,,,,52.334383,4.864318,-3.740461,0.876694,-1.000000,1528191391.059424,
1528191391.094855,0.066353,0.527341,2.870157,-0.112758,0.023014,0.020125,0.057297,-0.503237,-0.862246,-0.003357,0.004992,0.016909,-16.782089,-25.038271,-34.851715,,,,,,,
1528191391.115008,0.065524,0.525618,2.870942,-0.066524,-0.044628,0.029816,0.056638,-0.501748,-0.863157,-0.002973,-0.003837,-0.002733,-16.787033,-25.011076,-34.888916,,,,,,,
1528191391.135161,0.063924,0.525514,2.871524,0.030399,-0.076340,0.017130,0.055261,-0.501658,-0.863299,-0.003717,-0.001684,-0.012204,-16.922287,-24.863104,-35.055756,,,,,,,
1528191391.155314,0.062068,0.526266,2.871652,0.021045,-0.093569,0.006445,0.053635,-0.502308,-0.863023,-0.002030,-0.009655,0.000291,-16.867065,-24.943710,-34.848022,,,,,,,
1528191391.175467,0.060371,0.525823,2.871989,-0.050349,-0.066007,0.014888,0.052183,-0.501925,-0.863335,0.000169,0.004580,0.008645,-17.083939,-25.025618,-34.830658,,,,,,,
1528191391.195620,0.058954,0.524535,2.872351,-0.067256,-0.070360,0.005257,0.050999,-0.500810,-0.864053,-0.000675,-0.003218,0.001230,-17.087448,-24.938122,-34.616272,,,,,,,
1528191391.215773,0.056910,0.523575,2.872549,-0.036142,-0.107894,0.008515,0.049259,-0.499980,-0.864635,0.000881,-0.004796,-0.000828,-17.070831,-24.891357,-34.779541,,,,,,,
1528191391.235926,0.054423,0.523191,2.873206,-0.011912,-0.097128,0.034162,0.047120,-0.499647,-0.864947,-0.002534,0.004712,0.013842,-17.128326,-24.763704,-34.931976,,,,,,,
1528191391.256079,0.052557,0.522920,2.873883,-0.020632,-0.068023,0.020266,0.045513,-0.499412,-0.865168,-0.006358,-0.002053,0.004923,-17.498703,-24.973042,-35.123779,,,,,,,
1528191391.276232,0.051223,0.522496,2.874211,-0.019682,-0.052897,0.011719,0.044369,-0.499045,-0.865439,-0.001828,-0.003473,-0.009515,-17.261322,-24.749346,-35.017120,,,,,,,
1528191391.296385,0.050242,0.521992,2.874752,-0.025364,-0.019641,0.030922,0.043533,-0.498608,-0.865734,-0.000076,0.000134,-0.002095,-17.563553,-24.800936,-34.909363,,,,,,,
1528191391.316538,0.049624,0.521611,2.875582,-0.019065,-0.014239,0.035204,0.043007,-0.498277,-0.865950,-0.000710,0.000993,0.001708,-17.497162,-24.826689,-34.835388,,,,,,,
1528191391.336691,0.048842,0.521204,2.876380,-0.025253,-0.031478,0.029862,0.042340,-0.497924,-0.866186,0.002826,-0.004471,0.012457,-17.863876,-24.844683,-35.025116,,,,,,,
1528191391.356844,0.047556,0.520806,2.877022,-0.015466,-0.054011,0.023470,0.041235,-0.497579,-0.866438,0.000284,-0.006632,0.008604,-17.885223,-24.799164,-35.073730,,,,,,,
1528191391.376997,0.045836,0.520554,2.877648,-0.014157,-0.082037,0.028814,0.039751,-0.497360,-0.866633,0.003996,-0.007416,-0.005041,-17.573715,-24.678833,-35.086395,,,,,,,
1528191391.397150,0.044048,0.520355,2.878635,-0.017702,-0.050917,0.048027,0.038206,-0.497188,-0.866801,-0.004194,0.000545,-0.002919,-17.775040,-24.734802,-34.779999,,,,,,,
1528191391.417303,0.043168,0.519532,2.879945,-0.058649,0.012351,0.056494,0.037461,-0.496474,-0.867243,-0.007263,0.000929,0.010584,-17.829987,-24.570059,-35.135620,,,,,,,
1528191391.437456,0.043262,0.518252,2.881341,-0.064269,0.046794,0.054341,0.037569,-0.495362,-0.867874,-0.008852,-0.001312,0.014618,-17.934387,-24.364105,-34.886566,,,,,,,
1528191391.457609,0.043470,0.517560,2.882427,-0.023651,0.021258,0.038389,0.037765,-0.494761,-0.868208,-0.003967,-0.006932,0.009031,-18.110306,-24.577724,-35.103088,,,,,,,
1528191391.477762,0.042789,0.516989,2.883224,-0.041100,-0.039107,0.029842,0.037186,-0.494265,-0.868516,0.002304,-0.010237,0.010423,-18.043518,-24.624573,-34.809509,,,,,,,
1528191391.497915,0.041144,0.515819,2.884192,-0.072804,-0.057652,0.041551,0.035780,-0.493248,-0.869153,0.003603,-0.006646,0.013180,-18.140228,-24.520863,-35.220154,,,,,,,
1528191391.518068,0.039401,0.513921,2.885275,-0.103571,-0.058899,0.041512,0.034302,-0.491596,-0.870148,0.004608,-0.002743,0.006989,-18.278961,-24.499943,-35.097382,,,,,,,
1528191391.538221,0.037814,0.512271,2.886440,-0.070787,-0.047979,0.046886,0.032952,-0.490158,-0.871011,-0.000894,0.000732,0.006463,-18.273758,-24.216497,-35.022705,,,,,,,
1528191391.558374,0.036350,0.511138,2.887505,-0.061220,-0.047896,0.041562,0.031697,-0.489170,-0.871612,-0.005467,-0.007320,0.009872,-18.401199,-24.266661,-35.253326,,,,,,,
1528191391.578527,0.034811,0.509643,2.888528,-0.083448,-0.053395,0.039398,0.030381,-0.487865,-0.872390,-0.010346,-0.004170,0.007659,-18.547531,-24.297310,-35.427979,,,,,,,
1528191391.598680,0.033436,0.508055,2.889454,-0.073917,-0.049009,0.034067,0.029208,-0.486479,-0.873204,-0.008746,0.001326,-0.007884,-18.309479,-24.270639,-35.254150,,,,,,,
1528191391.618833,0.031939,0.506673,2.890153,-0.073779,-0.060801,0.024466,0.027921,-0.485271,-0.873918,0.002779,-0.007191,-0.010527,-18.315338,-24.167761,-34.846893,,,,,,,
1528191391.638986,0.030684,0.505195,2.890754,-0.072895,-0.042498,0.026597,0.026847,-0.483978,-0.874668,0.003640,-0.004181,0.001011,-18.649658,-23.916792,-34.813843,,,,,,,
1528191391.659139,0.029549,0.503770,2.891621,-0.071999,-0.028549,0.037271,0.025875,-0.482730,-0.875387,0.002415,-0.003964,0.006948,-18.881943,-23.799589,-34.794647,,,,,,,
1528191391.679292,0.028766,0.502394,2.892684,-0.065876,-0.004853,0.043679,0.025208,-0.481525,-0.876070,-0.005448,-0.005597,0.008196,-18.717087,-23.762289,-34.891907,,,,,,,
1528191391.699445,0.028326,0.501207,2.893753,-0.058522,0.003817,0.041553,0.024838,-0.480484,-0.876652,-0.011060,-0.006195,0.005115,-18.974960,-23.608961,-35.153442,,,,,,,
1528191391.719599,0.027675,0.500052,2.894603,-0.060335,-0.025211,0.029815,0.024283,-0.479471,-0.877222,-0.012335,-0.001501,0.005075,-19.361832,-23.753492,-35.272095,,,,,,,
1528191391.739752,0.026252,0.498808,2.895072,-0.061848,-0.083279,0.010608,0.023051,-0.478379,-0.877851,0.005895,0.008638,-0.006778,-19.249252,-23.699272,-35.109955,,,,,,,
1528191391.759905,0.024345,0.497478,2.895412,-0.071443,-0.081227,0.019132,0.021392,-0.477211,-0.878528,0.014710,-0.000328,0.006565,-19.055084,-23.620218,-35.276978,,,,,,,
1528191391.780058,0.022656,0.495997,2.896257,-0.078145,-0.053370,0.040473,0.019924,-0.475909,-0.879269,0.005543,-0.008085,0.011547,-19.024155,-23.433662,-35.151825,,,,,,,
1528191391.800211,0.021142,0.494315,2.897353,-0.087728,-0.051285,0.043664,0.018610,-0.474428,-0.880097,-0.000925,-0.009565,0.009034,-18.975967,-23.495838,-35.215332,,,,,,,
1528191391.820365,0.019389,0.492768,2.898434,-0.072732,-0.066296,0.045817,0.017081,-0.473067,-0.880861,-0.007483,0.002333,0.003236,-19.229599,-23.545753,-35.441528,,,,,,,
1528191391.840518,0.017482,0.491322,2.899575,-0.069444,-0.077042,0.044757,0.015413,-0.471792,-0.881575,-0.007799,0.003042,-0.000001,-19.387741,-23.373152,-35.263092,,,,,,,
1528191391.860671,0.015217,0.490141,2.900563,-0.056564,-0.089855,0.037304,0.013425,-0.470750,-0.882164,-0.007917,-0.006362,-0.001747,-19.629700,-23.309683,-35.149872,,,,,,,
1528191391.880824,0.013569,0.489068,2.901408,-0.053781,-0.045650,0.031962,0.011978,-0.469804,-0.882690,-0.001251,-0.002776,0.006743,-19.632782,-23.202631,-35.173645,,,,,,,
1528191391.900977,0.012763,0.487837,2.902131,-0.068956,-0.012351,0.033003,0.011274,-0.468716,-0.883277,0.002642,-0.004871,0.003165,-19.649353,-23.170809,-35.069183,,,,,,,
1528191391.921130,0.012591,0.486323,2.903251,-0.075824,0.032713,0.057534,0.011131,-0.467378,-0.883987,-0.000572,-0.003600,0.003738,-19.930115,-22.799175,-35.094116,,,,,,,
1528191391.941283,0.012800,0.484810,2.904851,-0.075011,0.054187,0.071411,0.011325,-0.466041,-0.884691,-0.007403,0.000007,0.006151,-19.808823,-22.898937,-35.087738,,,,,,,
1528191391.961436,0.013178,0.483471,2.906452,-0.064418,0.058596,0.063954,0.011668,-0.464855,-0.885310,-0.012827,-0.000202,0.016734,-19.813019,-22.649137,-35.030334,,,,,,,
1528191391.981589,0.013724,0.482057,2.907801,-0.081366,0.058552,0.054323,0.012160,-0.463603,-0.885959,-0.010512,-0.002797,0.014881,-19.689178,-22.587162,-35.271881,,,,,,,
1528191392.001742,0.014344,0.479815,2.908935,-0.130114,0.056205,0.039313,0.012724,-0.461615,-0.886989,-0.005949,-0.000207,0.002101,-19.786148,-22.490700,-35.185028,,,,,,,
1528191392.021895,0.015477,0.476901,2.909660,-0.147299,0.082021,0.027541,0.013749,-0.459029,-0.888315,0.008010,0.000838,-0.011374,-19.617493,-22.447632,-35.301117,,,,,,,
1528191392.042048,0.016387,0.474629,2.910838,-0.087810,0.062779,0.063928,0.014575,-0.457008,-0.889343,0.014524,-0.009361,-0.021347,-19.801102,-22.424980,-35.367584,,,,,,,
1528191392.062201,0.016458,0.473909,2.912543,-0.014291,0.028644,0.076830,0.014643,-0.456368,-0.889671,0.005865,-0.007805,-0.003716,-20.089294,-22.202738,-35.315552,,,,,,,
,,,,,,,,,,,,,,,,52.334374,4.864247,-3.740157,1.050179,-1.000000,1528191391.998603,
1528191392.082354,0.015777,0.473785,2.914233,-0.009687,-0.007920,0.071509,0.014039,-0.456258,-0.889737,0.002578,-0.002375,0.005246,-19.594498,-22.212135,-35.336914,,,,,,,
1528191392.102507,0.014857,0.473247,2.915775,-0.037256,-0.008032,0.064001,0.013224,-0.455779,-0.889995,0.006582,-0.004014,-0.000127,-19.941238,-21.955820,-35.379547,,,,,,,
1528191392.122660,0.014549,0.472310,2.917138,-0.045013,0.028573,0.058645,0.012956,-0.454945,-0.890425,0.014403,0.002430,-0.000077,-19.916504,-22.144861,-35.480652,,,,,,,
1528191392.142813,0.014320,0.471710,2.918641,-0.018280,0.003890,0.069359,0.012755,-0.454410,-0.890701,0.010057,-0.001447,-0.005218,-20.197403,-22.182232,-35.398224,,,,,,,
1528191392.162966,0.012866,0.471623,2.920304,-0.002861,-0.056342,0.070462,0.011461,-0.454332,-0.890758,0.004164,-0.000319,0.002026,-20.172302,-22.340675,-35.743591,,,,,,,
1528191392.183119,0.010505,0.471579,2.922046,-0.007951,-0.082256,0.077938,0.009359,-0.454293,-0.890803,0.001353,0.000939,0.009272,-20.278778,-22.348116,-35.550201,,,,,,,
1528191392.203272,0.008214,0.471298,2.923654,-0.017527,-0.074708,0.065106,0.007318,-0.454043,-0.890950,0.002646,-0.003431,-0.007778,-20.339233,-22.076075,-35.510315,,,,,,,
1528191392.223425,0.006372,0.471210,2.925053,0.006690,-0.053007,0.060866,0.005678,-0.453965,-0.891001,0.000227,-0.001845,-0.009359,-20.199829,-22.183874,-35.531799,,,,,,,
1528191392.243578,0.004781,0.471503,2.926584,0.011881,-0.044418,0.071546,0.004259,-0.454226,-0.890876,-0.000292,-0.005277,0.006950,-20.411667,-22.064772,-35.205414,,,,,,,
1528191392.263731,0.003156,0.471373,2.928178,-0.020970,-0.047794,0.065104,0.002812,-0.454110,-0.890941,-0.007649,-0.007408,0.017498,-20.721786,-22.147745,-35.776825,,,,,,,
1528191392.283884,0.001508,0.470838,2.929461,-0.031490,-0.052087,0.050139,0.001344,-0.453633,-0.891188,-0.008592,-0.005443,0.012480,-20.720215,-22.169733,-35.380402,,,,,,,
1528191392.304037,0.000381,0.470378,2.930223,-0.018871,-0.030336,0.023459,0.000340,-0.453223,-0.891397,-0.011357,-0.004571,0.004221,-20.685989,-22.029881,-35.594513,,,,,,,
1528191392.324190,-0.000573,0.470091,2.930760,-0.017678,-0.044332,0.023463,-0.000511,-0.452968,-0.891527,-0.005745,-0.005071,0.002672,-20.584976,-22.117851,-35.603455,,,,,,,
1528191392.344343,-0.002261,0.469273,2.931684,-0.061062,-0.068415,0.052243,-0.002016,-0.452238,-0.891895,-0.003080,-0.002291,0.007495,-20.506729,-21.865156,-35.588501,,,,,,,
1528191392.364496,-0.004169,0.467518,2.933145,-0.100492,-0.057963,0.071408,-0.003722,-0.450672,-0.892682,0.002516,0.000492,0.007535,-20.868942,-21.712008,-36.103363,,,,,,,
1528191392.384650,-0.006139,0.465441,2.934700,-0.099334,-0.065450,0.062872,-0.005486,-0.448817,-0.893607,0.002465,-0.004338,-0.002252,-20.794922,-21.666368,-35.702576,,,,,,,
1528191392.404803,-0.007853,0.463567,2.935901,-0.094044,-0.057800,0.046859,-0.007024,-0.447142,-0.894436,-0.001261,-0.004869,-0.005055,-20.826904,-21.452557,-35.530975,,,,,,,
1528191392.424956,-0.009770,0.461686,2.937117,-0.093858,-0.080463,0.055404,-0.008747,-0.445458,-0.895260,0.007175,-0.002281,-0.001270,-20.903107,-21.538206,-35.680054,,,,,,,
1528191392.445109,-0.012391,0.459734,2.938438,-0.098872,-0.112817,0.058610,-0.011104,-0.443709,-0.896102,0.007533,-0.002458,-0.001115,-21.273346,-21.381477,-35.979645,,,,,,,
1528191392.465262,-0.015406,0.457991,2.939698,-0.076435,-0.126669,0.053301,-0.013818,-0.442147,-0.896836,0.004937,-0.009208,-0.004272,-21.238510,-21.453911,-35.610535,,,,,,,
1528191392.485415,-0.018550,0.456809,2.940629,-0.047597,-0.139343,0.035186,-0.016647,-0.441086,-0.897310,-0.004456,-0.002990,-0.001905,-21.600449,-21.194296,-35.498413,,,,,,,
1528191392.505568,-0.022085,0.455485,2.941812,-0.085740,-0.159119,0.070382,-0.019832,-0.439898,-0.897829,0.005763,-0.000669,0.005205,-21.560593,-21.171652,-35.563202,,,,,,,
1528191392.525721,-0.026750,0.452440,2.943698,-0.193636,-0.205077,0.093740,-0.024055,-0.437162,-0.899061,0.004005,-0.002978,0.012068,-21.831024,-20.910299,-35.437378,,,,,,,
1528191392.545874,-0.031461,0.447451,2.945813,-0.264051,-0.168883,0.101120,-0.028359,-0.432669,-0.901107,0.002846,-0.006647,0.024977,-21.979706,-20.813473,-35.681396,,,,,,,
1528191392.566027,-0.035157,0.442443,2.947434,-0.228050,-0.148041,0.066996,-0.031765,-0.428148,-0.903150,-0.011738,-0.010176,0.009428,-22.112015,-20.660019,-35.791290,,,,,,,
1528191392.586180,-0.038885,0.438207,2.948524,-0.201254,-0.172616,0.057426,-0.035202,-0.424317,-0.904829,-0.007950,-0.003464,0.006438,-22.457870,-20.717916,-35.889526,,,,,,,
1528191392.606333,-0.042685,0.434149,2.949918,-0.204644,-0.155474,0.071297,-0.038714,-0.420639,-0.906402,-0.011442,-0.014145,0.007766,-22.705429,-20.203690,-35.652283,,,,,,,
1528191392.626486,-0.046473,0.429461,2.950687,-0.250896,-0.187811,0.027475,-0.042237,-0.416381,-0.908208,-0.016860,-0.008668,-0.021449,-23.151291,-20.210794,-35.763275,,,,,,,
1528191392.646639,-0.050849,0.424199,2.950848,-0.260163,-0.216917,0.023201,-0.046323,-0.411591,-0.910190,-0.002353,-0.001052,-0.021587,-23.028610,-20.012495,-35.453369,,,,,,,
1528191392.666792,-0.054689,0.419469,2.951733,-0.219578,-0.146927,0.069144,-0.049923,-0.407275,-0.911940,-0.004185,-0.004621,0.007353,-23.450562,-19.724768,-35.518158,,,,,,,
1528191392.686945,-0.057834,0.415417,2.953111,-0.193199,-0.129541,0.067034,-0.052886,-0.403571,-0.913418,-0.007448,-0.001565,0.001523,-23.907486,-19.632811,-35.990234,,,,,,,
1528191392.707097,-0.060335,0.411358,2.954621,-0.208739,-0.061846,0.080878,-0.055268,-0.399855,-0.914911,0.011567,0.000914,0.000497,-23.619339,-19.438448,-35.529297,,,,,,,
1528191392.727250,-0.061242,0.406430,2.956971,-0.254419,0.026859,0.164074,-0.056218,-0.395332,-0.916816,0.015264,0.002464,-0.003228,-23.676025,-19.049049,-35.656372,,,,,,,
1528191392.747403,-0.062121,0.400623,2.961792,-0.285795,0.051969,0.272934,-0.057165,-0.389992,-0.919042,0.021719,0.012535,0.003194,-23.845779,-18.856842,-35.830475,,,,,,,
1528191392.767556,-0.063887,0.394438,2.968577,-0.280631,0.035368,0.363696,-0.058941,-0.384289,-0.921329,0.032940,0.012616,0.002933,-23.983292,-18.343378,-36.189697,,,,,,,
1528191392.787709,-0.066307,0.388922,2.977128,-0.232102,0.045012,0.424612,-0.061310,-0.379191,-0.923285,0.032227,0.008524,0.006934,-24.234222,-17.924152,-36.423981,,,,,,,
1528191392.807862,-0.068220,0.383821,2.985687,-0.235454,0.076427,0.386164,-0.063207,-0.374466,-0.925084,0.014730,0.000092,0.019078,-24.056046,-17.659159,-36.287964,,,,,,,
1528191392.828016,-0.069119,0.378086,2.992362,-0.275391,0.069198,0.285762,-0.064186,-0.369142,-0.927154,-0.000618,-0.004302,0.022659,-24.183380,-17.500004,-36.555511,,,,,,,
1528191392.848169,-0.070473,0.372661,2.996909,-0.225404,-0.023776,0.198292,-0.065581,-0.364095,-0.929050,-0.001085,-0.006769,-0.001217,-24.268646,-17.191893,-36.470825,,,,,,,
1528191392.868322,-0.072643,0.369256,2.999864,-0.122820,-0.070188,0.119424,-0.067687,-0.360921,-0.930137,-0.029115,-0.022242,-0.006417,-24.750793,-16.880507,-36.816010,,,,,,,
1528191392.888475,-0.075367,0.367258,3.001533,-0.082792,-0.131064,0.062902,-0.070275,-0.359058,-0.930666,-0.019966,-0.007062,-0.018553,-24.697464,-16.798384,-36.902039,,,,,,,
1528191392.908628,-0.079212,0.366093,3.002006,-0.039346,-0.217778,0.008527,-0.073886,-0.357970,-0.930805,-0.011564,-0.001390,-0.034008,-24.647797,-16.556194,-36.696381,,,,,,,
1528191392.928781,-0.083175,0.365994,3.002021,0.005918,-0.177664,0.006443,-0.077577,-0.357877,-0.930541,-0.012389,-0.007159,-0.000078,-24.857513,-16.713686,-36.736359,,,,,,,
